ID,Класс,Пол,Уровень тревожности (1-10),Пропуски занятий,Оценка отношений с учителями (1-5),Возраст,Русский язык,Литература,Иностранный язык,Математика,Алгебра,Геометрия,Информатика,История России,Всеобщая история,Обществознание,География,Физика,Химия,Биология,Музыка,Изобразительное искусство,Технология,Основы безопасности жизнедеятельности,Физическая культура,Когнитивные способности,Результаты анкет,Средний балл,Диагностика профиля способностей и достижений,Сильные стороны,Слабые стороны
995,8,Ж,7,1,2,16,3,4,3,,4,2,4,5,2,5,4,4,5,5,5,3,5,5,2,99,3,3.875,Выше среднего,"История России, Обществознание, Химия, Биология, Технология, Основы безопасности жизнедеятельности","Геометрия, Всеобщая история, Физическая культура"
996,8,М,6,3,3,16,3,5,3,,2,5,3,5,2,3,5,5,4,4,3,4,2,4,4,70,2,3.6875,Выше среднего,"Литература, Геометрия, История России, География, Физика","Алгебра, Всеобщая история, Технология"
997,8,М,1,5,2,15,5,4,2,,4,4,4,5,3,4,3,4,5,4,3,3,3,4,3,66,1,3.8125,Выше среднего,"Русский язык, История России, Химия",Иностранный язык
998,8,Ж,8,3,2,16,3,5,5,,5,3,5,5,2,5,5,2,3,5,4,2,5,2,3,88,4,3.9375,Выше среднего,"Литература, Иностранный язык, Алгебра, Информатика, История России, Обществознание, География, Биология, Технология","Всеобщая история, Физика, Основы безопасности жизнедеятельности"
999,8,Ж,10,3,1,15,4,5,3,,3,2,4,4,3,3,5,4,5,5,4,5,3,3,2,63,5,3.625,Выше среднего,"Литература, География, Химия, Биология","Геометрия, Физическая культура"
1000,8,М,7,1,2,16,4,3,4,,3,5,5,2,2,3,3,5,3,5,4,4,2,5,3,81,1,3.5625,Выше среднего,"Геометрия, Информатика, Физика, Биология, Основы безопасности жизнедеятельности","История России, Всеобщая история, Технология"
1001,8,Ж,6,5,4,16,2,3,4,,3,3,3,2,4,2,5,3,5,5,4,5,3,4,3,64,3,3.375,Нуждается в улучшении,"География, Химия, Биология","Русский язык, История России, Обществознание"
1002,8,М,6,1,2,16,5,3,4,,4,5,4,4,5,2,5,4,2,3,2,3,3,5,3,70,3,3.8125,Выше среднего,"Русский язык, Геометрия, Всеобщая история, География, Основы безопасности жизнедеятельности","Обществознание, Химия"
1003,8,М,5,3,3,16,4,4,5,,5,3,5,3,5,2,5,5,4,2,4,5,4,3,3,63,2,3.875,Выше среднего,"Иностранный язык, Алгебра, Информатика, Всеобщая история, География, Физика","Обществознание, Биология"
1004,8,М,6,5,3,16,3,3,4,,3,3,4,4,4,3,4,5,4,2,3,4,3,5,2,90,4,3.5,Нуждается в улучшении,"Физика, Основы безопасности жизнедеятельности","Биология, Физическая культура"
1005,8,М,9,3,5,16,3,5,4,,2,4,4,3,5,3,4,4,4,2,4,4,3,2,3,65,4,3.4375,Нуждается в улучшении,"Литература, Всеобщая история","Алгебра, Биология, Основы безопасности жизнедеятельности"
1006,8,М,10,4,3,16,3,4,4,,3,2,4,4,2,5,2,5,3,2,3,3,2,2,4,50,1,3.1875,Нуждается в улучшении,"Обществознание, Физика","Геометрия, Всеобщая история, География, Биология, Технология, Основы безопасности жизнедеятельности"
1007,8,Ж,9,5,2,15,2,3,2,,3,3,5,3,2,5,4,3,4,5,3,5,4,4,2,89,1,3.375,Нуждается в улучшении,"Информатика, Обществознание, Биология","Русский язык, Иностранный язык, Всеобщая история, Физическая культура"
1008,8,М,10,5,3,15,3,4,3,,4,3,2,4,3,3,3,5,3,5,5,5,5,4,3,67,1,3.5625,Выше среднего,"Физика, Биология, Технология",Информатика
1009,8,Ж,8,3,1,15,4,3,5,,2,5,3,4,5,2,3,3,4,4,2,3,4,3,4,83,5,3.625,Выше среднего,"Иностранный язык, Геометрия, Всеобщая история","Алгебра, Обществознание"
1010,8,Ж,10,4,3,15,5,5,5,,3,4,3,3,5,3,5,3,4,4,4,4,3,4,5,75,5,4.0,Выше среднего,"Русский язык, Литература, Иностранный язык, Всеобщая история, География, Физическая культура",
1011,8,М,9,2,4,16,4,4,4,,4,3,5,5,4,4,2,4,3,4,2,3,3,4,5,85,3,3.875,Выше среднего,"Информатика, История России, Физическая культура",География
1012,8,М,10,1,1,16,2,2,3,,3,3,5,4,3,4,4,2,5,3,3,4,3,5,5,70,3,3.5,Нуждается в улучшении,"Информатика, Химия, Основы безопасности жизнедеятельности, Физическая культура","Русский язык, Литература, Физика"
1013,8,Ж,8,3,5,16,2,3,2,,4,4,2,5,4,5,3,3,2,5,4,5,2,2,5,50,3,3.3125,Нуждается в улучшении,"История России, Обществознание, Биология, Физическая культура","Русский язык, Иностранный язык, Информатика, Химия, Технология, Основы безопасности жизнедеятельности"
1014,8,М,8,5,4,15,3,5,3,,2,3,2,3,3,2,2,3,3,3,3,3,4,2,4,76,4,2.9375,Нуждается в улучшении,Литература,"Алгебра, Информатика, Обществознание, География, Основы безопасности жизнедеятельности"
1015,8,М,1,1,2,15,3,4,5,,5,3,5,3,4,5,4,2,4,4,4,4,2,5,5,60,3,3.9375,Выше среднего,"Иностранный язык, Алгебра, Информатика, Обществознание, Основы безопасности жизнедеятельности, Физическая культура","Физика, Технология"
1016,8,Ж,10,1,2,15,2,5,4,,3,3,3,2,4,4,3,3,5,3,5,3,3,4,4,87,2,3.4375,Нуждается в улучшении,"Литература, Химия","Русский язык, История России"
1017,8,Ж,5,1,2,16,5,2,5,,5,4,3,2,2,5,5,5,4,5,5,4,4,4,3,63,1,3.9375,Выше среднего,"Русский язык, Иностранный язык, Алгебра, Обществознание, География, Физика, Биология","Литература, История России, Всеобщая история"
1018,8,М,4,2,4,15,2,3,4,,3,3,2,2,2,4,3,3,5,4,5,5,4,2,3,77,4,3.0625,Нуждается в улучшении,Химия,"Русский язык, Информатика, История России, Всеобщая история, Основы безопасности жизнедеятельности"
1019,8,Ж,2,0,4,16,5,3,2,,5,4,3,2,5,3,3,4,4,4,4,3,4,5,4,76,5,3.75,Выше среднего,"Русский язык, Алгебра, Всеобщая история, Основы безопасности жизнедеятельности","Иностранный язык, История России"
1020,8,М,8,3,4,15,2,4,2,,3,4,4,5,4,4,2,4,5,2,4,2,4,5,5,71,1,3.6875,Выше среднего,"История России, Химия, Основы безопасности жизнедеятельности, Физическая культура","Русский язык, Иностранный язык, География, Биология"
1021,8,М,3,0,1,16,5,3,2,,4,5,3,5,3,5,3,3,3,3,4,5,2,5,2,70,3,3.5,Нуждается в улучшении,"Русский язык, Геометрия, История России, Обществознание, Основы безопасности жизнедеятельности","Иностранный язык, Технология, Физическая культура"
1022,8,М,4,0,1,15,4,3,4,,3,5,4,5,3,3,2,5,5,4,4,4,3,5,2,73,5,3.75,Выше среднего,"Геометрия, История России, Физика, Химия, Основы безопасности жизнедеятельности","География, Физическая культура"
1023,8,Ж,7,0,2,16,4,4,3,,4,3,5,5,5,2,4,5,3,3,4,3,4,4,5,68,5,3.9375,Выше среднего,"Информатика, История России, Всеобщая история, Физика, Физическая культура",Обществознание
1024,8,Ж,10,1,3,15,2,4,4,,4,4,2,4,3,3,4,3,4,5,2,3,3,3,4,73,5,3.5,Нуждается в улучшении,Биология,"Русский язык, Информатика"
1025,8,Ж,9,4,2,15,5,3,4,,4,5,2,4,2,3,2,5,3,5,2,2,2,4,5,75,1,3.625,Выше среднего,"Русский язык, Геометрия, Физика, Биология, Физическая культура","Информатика, Всеобщая история, География, Технология"
1026,8,Ж,2,1,5,16,5,4,3,,4,4,5,2,4,3,3,4,5,4,3,3,5,5,5,74,4,4.0625,Выше среднего,"Русский язык, Информатика, Химия, Технология, Основы безопасности жизнедеятельности, Физическая культура",История России
1027,8,Ж,3,1,1,16,4,4,3,,2,3,5,2,4,5,5,3,4,3,2,4,4,5,3,94,1,3.6875,Выше среднего,"Информатика, Обществознание, География, Основы безопасности жизнедеятельности","Алгебра, История России"
1028,8,М,4,5,4,15,4,3,2,,3,2,3,5,2,4,4,4,5,5,3,3,3,4,3,93,2,3.5,Нуждается в улучшении,"История России, Химия, Биология","Иностранный язык, Геометрия, Всеобщая история"
1029,8,М,10,5,1,16,4,3,4,,4,5,3,5,3,4,3,4,3,3,4,4,2,3,3,78,3,3.5,Нуждается в улучшении,"Геометрия, История России",Технология
1030,8,М,1,0,4,15,2,3,4,,2,3,3,5,3,4,4,4,2,2,2,2,4,5,5,59,4,3.4375,Нуждается в улучшении,"История России, Основы безопасности жизнедеятельности, Физическая культура","Русский язык, Алгебра, Химия, Биология"
1031,8,М,7,1,5,16,4,4,3,,3,2,4,5,4,5,4,4,3,2,4,2,3,4,2,60,4,3.5,Нуждается в улучшении,"История России, Обществознание","Геометрия, Биология, Физическая культура"
